Index,Load_AESO_2030.dat,Load_AVA_2030.dat,Load_AZPS_2030.dat,Load_BANC_2030.dat,Load_BCHA_2030.dat,Load_BPAT_2030.dat,Load_CFE_2030.dat,Load_CHPD_2030.dat,Load_CIPB_2030.dat,Load_CIPV_2030.dat,Load_CISC_2030.dat,Load_CISD_2030.dat,Load_DOPD_2030.dat,Load_EPE_2030.dat,Load_GCPD_2030.dat,Load_IID_2030.dat,Load_IPFE_2030.dat,Load_IPMV_2030.dat,Load_IPTV_2030.dat,Load_LDWP_2030.dat,Load_NEVP_2030.dat,Load_NWMT_2030.dat,Load_PACW_2030.dat,Load_PAID_2030.dat,Load_PAUT_2030.dat,Load_PAWY_2030.dat,Load_PGE_2030.dat,Load_PNM_2030.dat,Load_PSCO_2030.dat,Load_PSEI_2030.dat,Load_SCL_2030.dat,Load_SPPC_2030.dat,Load_SRP_2030.dat,Load_TEPC_2030.dat,Load_TH_Malin_2030.dat,Load_TH_Mead_2030.dat,Load_TH_PV_2030.dat,Load_TIDC_2030.dat,Load_TPWR_2030.dat,Load_VEA_2030.dat,Load_WACM_2030.dat,Load_WALC_2030.dat,Load_WAUW_2030.dat
58,7604,1578.8294,2542.69524,1563.35024,8186,6597.32279,1304,302.11193,3757.780572,5608.487504,9319.295819,1794.340223,292.56582,822.74507,660.84705,239.90938,236.4673633,507.6921178,1044.514159,2274.48595,2320.55368,1312.96183,2343.78378,627.7717747,3580.762333,1002.729723,2337.06748,1454.96238,4913.04305,2752.68494,1063.24709,1107.13439,2478.41149,1227.57438,0,0,0,257.87444,582.85385,56.14265092,2489.22048,926.57403,103.70327
59,7726,1520.70104,2569.71255,1497.40038,8369,6457.08838,1347,310.69283,3613.222691,5392.734867,8960.792275,1725.313835,282.68854,831.84489,654.59465,233.91425,242.0933151,519.7709574,1069.364887,2169.36405,2281.020588,1309.88042,2305.22621,635.6164671,3625.50786,1015.259923,2238.07802,1480.50957,4997.06871,2679.6095,1000.45619,1088.273182,2508.84766,1265.20186,0,0,0,250.10635,576.96481,53.98290197,2512.54158,926.14344,103.819
60,7733,1521.05479,2705.36239,1515.90909,8389,6578.34551,1376,321.73725,3560.81147,5314.511119,8830.812446,1700.287477,292.69133,851.18077,659.83132,231.29269,250.5336613,537.8922625,1106.647246,2155.59337,2298.341415,1342.81757,2421.89879,647.7706734,3694.834526,1034.673641,2241.6029,1524.35176,5163.85509,2712.82858,1012.54702,1096.536935,2631.13023,1306.56315,0,0,0,252.34778,600.84423,53.19985867,2543.29277,932.0172,105.48128
61,7692,1589.2024,2848.27452,1571.82835,8307,6911.06227,1382,331.43605,3629.911889,5417.643494,9002.181485,1733.282927,304.43864,872.75892,674.17572,238.79182,260.9865202,560.3344042,1152.819196,2194.66283,2343.547708,1386.17382,2550.54902,660.8756004,3769.58403,1055.605929,2385.43258,1568.38349,5327.37461,2888.67987,1079.57506,1118.104822,2756.65115,1350.1554,0,0,0,256.0835,630.05712,54.23224484,2571.76022,942.35147,107.10148
62,7660,1673.07079,2991.96116,1632.6369,8216,7261.99077,1394,340.04801,3703.410526,5527.34021,9184.458105,1768.378526,315.83454,894.95044,688.8587,247.36672,272.5719498,585.2081593,1203.993891,2256.71646,2396.851398,1431.30267,2659.57675,675.4303756,3852.603358,1078.854037,2520.51804,1613.79184,5491.56509,3075.84637,1149.30826,1143.535972,2878.33124,1389.38841,0,0,0,260.33562,659.41144,55.33034204,2603.05855,956.82609,108.84793
63,7594,1741.28083,3127.52047,1710.61338,8152,7584.34255,1406,350.73014,3772.568402,5630.558341,9355.969638,1801.401412,329.22597,915.77446,703.34982,257.0383,284.3929751,610.587735,1256.20925,2324.93942,2453.827245,1477.17353,2757.52256,689.2846201,3931.626912,1100.983198,2670.93725,1657.19511,5655.67858,3271.87892,1223.66642,1170.719105,2991.95312,1422.25529,0,0,0,270.0375,691.04864,56.36358665,2633.69872,976.42368,110.63646
64,7546,1805.77657,3287.9848,1789.8903,8287,7936.40928,1402,360.93614,3842.762283,5735.322707,9530.050461,1834.91899,341.95223,968.47302,715.48219,266.41743,294.7138429,632.7464937,1301.798173,2393.6217,2511.534654,1522.45696,2864.86301,703.9982649,4015.55242,1124.485065,2825.58213,1736.46021,6101.75488,3467.29101,1295.43577,1198.251266,3102.93913,1457.62381,0,0,0,279.60754,722.28179,57.41230954,2726.82454,991.01974,112.07781
65,7774,1894.13958,3161.45808,1918.94717,8793,8318.94642,1418,369.66195,4294.009641,6408.80939,10649.14391,2050.389604,351.5534,966.90443,720.74143,274.95056,303.1811557,650.9256958,1339.199648,2646.69061,2568.209268,1588.59921,3012.21918,728.5030767,4155.325998,1163.626205,2989.07582,1690.8324,6069.72415,3637.28059,1366.68154,1225.290682,3001.01188,1394.64375,0,0,0,296.60505,750.47446,64.1541143,2775.25884,969.03732,117.58017
66,7979,1952.27834,2912.92094,1999.39349,9161,8458.29442,1523,366.07019,4447.781841,6638.314397,11030.49896,2123.815829,345.8429,961.65569,720.764,284.34013,295.0204036,633.4046753,1303.152301,2778.48025,2561.833197,1578.44805,3245.54352,720.976126,4112.392845,1151.603529,3169.97424,1631.78759,5937.03641,3719.18941,1450.28963,1222.248663,2876.23331,1321.89978,0,0,0,312.35001,775.41452,66.45152862,2746.08566,934.97616,116.0757
67,7784,1908.21648,2732.32941,1981.55013,8975,8056.67927,1537,343.56731,4467.805395,6668.199552,11080.15738,2133.377076,320.41549,951.38948,706.20516,287.67192,278.9997832,599.0086277,1232.386659,2854.11542,2537.584034,1549.458,3116.09132,713.6655885,4070.694097,1139.926525,3110.15591,1580.85283,5838.79931,3622.49569,1425.38076,1210.679406,2817.79244,1281.28525,0,0,0,314.60243,749.2017,66.75068803,2714.27983,912.795,113.40343
68,7674,1874.51722,2647.30434,1960.26916,8726,7633.10528,1525,322.81374,4478.884515,6684.735138,11107.6336,2138.667356,299.26781,941.7869,678.65623,295.93349,267.4668671,574.2476184,1181.443924,2943.28711,2513.30618,1528.8156,2986.3579,706.5664599,4030.201209,1128.587201,3044.72078,1542.54702,5771.69098,3511.38446,1399.68652,1199.09646,2804.52705,1274.41504,0,0,0,314.89909,720.93832,66.91621423,2688.38159,894.58856,111.1099
69,7554,1846.04088,2639.4486,1951.53902,8442,7325.99374,1498,311.61406,4499.745579,6715.870276,11159.36904,2148.628514,284.13185,934.3361,661.27591,306.79573,261.0872877,560.5507506,1153.264302,3012.47375,2505.796901,1513.06843,2896.18193,702.1055812,4004.756697,1121.461912,2986.82701,1521.29927,5725.23982,3416.48681,1379.08265,1195.513789,2808.13119,1281.05189,0,0,0,313.56961,702.88734,67.22788635,2660.70711,890.72425,109.65803
70,7402,1814.65136,2691.76321,1952.94027,8082,7121.4441,1433,306.14878,4542.576833,6779.795923,11265.59055,2169.080438,274.74404,925.6988,649.4257,311.97619,258.214703,554.3833514,1140.575636,3080.40851,2504.391153,1500.78398,2844.50103,698.8656273,3986.276247,1116.286786,2948.14749,1505.59788,5689.92022,3329.32858,1359.57442,1194.843107,2823.77423,1277.5141,0,0,0,313.73442,692.94768,67.86780135,2629.41671,893.95923,108.95314
71,7127,1781.87808,2737.64034,1951.1257,7648,7057.63251,1346,306.91475,4579.867659,6835.452481,11358.07179,2186.886807,273.6647,919.31384,644.45989,314.07553,260.367722,559.0058531,1150.085865,3133.51884,2521.833914,1495.17766,2817.7232,698.3952704,3983.593367,1115.535492,2919.9903,1495.04383,5694.19905,3253.28147,1345.26321,1203.165036,2861.90281,1311.37977,0,0,0,321.16191,692.53353,68.42494027,2602.92374,903.70834,109.05835
72,6804,1804.02866,2835.03745,1965.08787,7171,7184.8427,1257,315.70267,4603.450183,6870.649398,11416.55645,2198.147462,289.51604,923.93917,655.05737,312.88486,265.2187574,569.4209583,1171.513664,3134.05922,2560.814742,1501.08285,2855.32257,707.1906835,4033.761733,1129.584264,2924.03816,1536.04301,5833.9705,3248.53822,1352.17641,1221.762758,2953.37267,1378.15898,0,0,0,325.7107,706.26117,68.77727203,2583.845,917.34385,109.92105
73,6608,1840.6411,2633.8158,2009.45432,6838,7183.34185,1135,308.55019,4615.702857,6888.936513,11446.94308,2203.998114,294.26014,897.24299,658.57858,312.93708,271.6068521,583.136108,1199.7309,3033.3144,2526.173088,1523.87915,2860.65522,721.5352989,4115.582325,1152.496686,2903.72565,1579.17695,6181.44672,3288.97422,1267.59873,1205.235252,2657.14459,1408.99092,0,0,0,298.94537,687.04854,68.96033157,2744.56317,1012.53845,117.60122
74,6555,1913.80354,2916.26038,2115.64749,6691,7620.5545,1087,329.66605,4733.824422,7065.232949,11739.88457,2260.401161,303.02043,946.13068,671.65896,335.66424,283.4803909,608.6284296,1252.17822,3081.88555,2721.937911,1569.58511,2940.24921,733.6582314,4184.730608,1171.860451,3059.73028,1685.17631,6323.37408,3508.15154,1345.33108,1298.634499,2907.42257,1472.39103,0,0,0,311.43805,726.55463,70.72511204,2765.2437,1036.8505,117.18039
75,6482,1973.6694,3037.53653,2152.16085,6629,7879.18534,1053,329.33482,4827.128966,7204.489981,11971.27983,2304.954081,309.33335,998.97001,681.44385,343.99892,288.3371018,619.0557199,1273.631088,3083.26351,2792.368778,1600.00766,2987.89937,738.3417801,4211.445212,1179.341408,3135.98061,1769.45907,6461.20961,3595.78328,1358.37212,1332.237012,2978.51559,1474.53797,0,0,0,315.72314,734.55485,72.11911692,2791.83974,1021.21659,116.51758
76,6451,2008.4611,3148.74405,2189.53109,6649,8055.82308,1037,324.0041,4914.081689,7334.266921,12186.92259,2346.474007,316.83858,1025.05283,687.39153,351.16382,291.4126413,625.6588602,1287.216238,3086.54182,2864.305806,1598.31752,3025.85285,740.5934851,4224.288765,1182.938019,3184.72225,1811.46578,6467.07238,3664.31956,1362.61894,1366.558114,3056.62323,1463.57924,0,0,0,319.1622,737.82766,73.41822322,2779.32676,1002.41395,115.83373
77,6471,1997.06849,3205.74595,2211.20522,6782,7973.62851,1047,315.70267,5042.761761,7526.321929,12506.04917,2407.918741,316.83858,997.27071,684.42334,355.27894,288.7713967,619.9881449,1275.549438,3092.79221,2854.135643,1566.93654,2986.90991,738.4556154,4212.09452,1179.523235,3210.40052,1776.25236,6184.22961,3672.9815,1360.97063,1361.705937,3104.54217,1398.58292,0,0,0,322.15078,738.49435,75.34075175,2716.99177,966.48687,113.64541
78,6640,1911.37936,3052.74508,2104.04427,7110,7758.16996,1087,307.56686,4844.276093,7230.082069,12013.80471,2313.141835,307.89004,944.44143,679.71711,340.88647,274.6582633,589.6874453,1213.209471,3013.6806,2821.179449,1496.99147,2849.35458,711.749136,4059.762798,1136.865406,3055.87069,1693.34622,5852.66976,3499.52225,1315.15731,1345.982561,2980.43063,1335.60287,0,0,0,306.71347,705.54398,72.37530144,2655.44975,948.18107,110.34188
79,6936,1815.71259,2873.18959,1970.89452,7712,7437.1075,1153,301.00438,4553.142306,6795.564891,11291.79292,2174.125451,298.56498,881.00407,672.09911,313.66819,260.3663034,559.0028075,1150.079599,2830.39275,2711.947052,1425.7891,2712.58039,682.8134676,3894.715952,1090.64693,2855.81032,1607.35766,5512.20027,3301.89773,1244.39634,1293.867868,2810.29367,1271.08261,0,0,0,290.25433,671.02791,68.02565348,2592.90859,939.45876,107.14357
80,7322,1721.27352,2689.98284,1835.56728,8446,7065.51956,1229,296.54314,4280.571224,6388.752552,10615.81664,2043.972759,289.59134,823.78074,664.3344,278.29279,246.6477249,529.5492114,1089.482444,2650.59035,2618.966833,1356.1532,2577.14978,653.1097183,3725.288031,1043.201611,2668.11317,1526.29698,5174.37068,3107.11427,1171.95797,1249.507077,2655.73521,1205.65691,0,0,0,276.1465,635.83506,63.9533393,2532.00888,942.99185,104.15567
81,7516,1630.44472,2532.57632,1693.53618,8796,6662.26254,1280,288.84207,3998.188601,5967.296486,9915.507729,1909.135057,281.77235,778.55309,657.15655,250.89695,236.3495655,507.4392075,1043.993827,2458.80052,2508.414748,1300.00752,2442.01081,629.1140421,3588.418523,1004.873705,2456.76691,1471.58152,4938.18805,2898.88479,1093.03302,1196.762762,2529.03084,1175.077,0,0,0,267.36756,597.67243,59.73443701,2496.46818,943.93032,101.51495
82,7548,1567.67608,2415.10231,1561.9893,8937,6399.46152,1310,289.63909,3746.859899,5592.188399,9292.212549,1789.125602,276.03675,768.48797,651.71674,237.54893,234.3640181,503.1762651,1035.223347,2290.11193,2389.772449,1286.74403,2307.97585,618.2870908,3526.662419,987.5799901,2272.83521,1445.7251,4824.84855,2713.56333,1023.85249,1140.158611,2481.5315,1156.78132,0,0,0,257.86346,568.12619,55.97949196,2495.62764,943.27891,99.80007
83,7655,1526.91236,2456.09097,1504.80991,9063,6253.39493,1341,297.7542,3618.790981,5401.045539,8974.601633,1727.972693,277.84403,775.81811,654.82037,237.56982,240.5888981,516.5409951,1062.719637,2199.92253,2342.665526,1288.86701,2255.94084,626.4920561,3573.462915,1000.685649,2170.96936,1467.35192,4916.41991,2623.44159,976.41995,1117.683934,2489.8264,1161.65395,0,0,0,252.11704,556.63093,54.0660943,2520.01131,937.68118,100.99943
84,7707,1535.11088,2552.67334,1529.0043,9119,6301.44249,1364,306.41791,3590.625674,5359.008819,8904.751673,1714.52376,287.48285,796.66225,662.06593,239.82582,249.3712868,535.3966608,1101.512852,2184.13443,2326.334463,1331.50186,2351.53279,639.3968303,3647.070763,1021.298236,2148.14656,1500.11137,5080.5884,2619.09021,972.99728,1109.892397,2545.83582,1180.66838,0,0,0,253.21578,572.9445,53.64529406,2547.88404,938.984,103.07203
85,7734,1598.51418,2675.4281,1574.03609,9102,6649.53044,1371,317.03794,3668.921257,5475.864976,9098.924717,1751.9099,298.05041,819.00458,673.61142,247.92028,259.7787288,557.7412931,1147.484188,2237.23576,2357.031419,1381.26829,2465.38282,651.8750329,3718.245479,1041.229468,2275.97308,1532.71121,5248.38674,2791.56162,1040.08349,1124.537891,2631.53906,1209.43739,0,0,0,257.85247,606.1373,54.81505942,2572.49767,945.77415,105.15514
86,7784,1671.23965,2810.6253,1638.34274,8984,7046.74374,1380,329.36587,3746.717123,5591.975306,9291.858465,1789.057426,309.11999,838.46112,686.03722,256.08785,271.0221159,581.8806876,1197.148027,2306.79166,2406.79922,1430.70494,2583.16985,664.9712033,3792.945037,1062.14777,2471.71365,1572.08439,5421.59687,2993.73346,1109.74882,1148.28207,2743.26742,1248.91311,0,0,0,265.1591,639.74425,55.97735884,2602.5114,958.62575,107.21721
87,7792,1744.38129,2950.58021,1729.59589,8867,7429.26074,1383,342.00433,3828.852005,5714.561617,9495.552971,1828.276832,320.08917,859.26504,696.82656,264.35987,283.0489357,607.7021013,1250.272413,2372.95217,2467.088615,1480.11066,2699.83202,679.6998592,3876.956167,1085.673614,2661.91064,1608.77417,5596.04994,3186.45145,1185.82317,1177.046095,2872.25261,1297.21929,0,0,0,275.41035,670.9875,57.20448477,2635.31637,973.82907,109.13199
88,7800,1815.68138,3127.52047,1816.34283,8900,7790.69524,1370,353.60769,3925.764271,5859.203175,9735.895393,1874.55244,331.71098,919.85682,708.78964,273.80167,293.9900202,631.1924566,1298.600933,2437.11327,2525.333937,1529.7122,2810.05752,697.9449299,3981.024659,1114.816171,2826.51304,1671.52986,6109.04759,3371.2749,1258.80451,1204.834893,2984.79863,1352.06897,0,0,0,282.6071,699.96807,58.65239038,2743.16755,984.89204,110.97313
89,7929,1898.00994,3065.69046,1927.28415,9250,8173.76624,1377,359.69403,4340.042925,6477.514066,10763.30645,2072.370497,341.48786,940.1982,714.41003,276.56945,308.1755359,661.64856,1361.260624,2699.90902,2580.473705,1580.45767,2951.76857,725.9724099,4140.891268,1159.584012,2988.60514,1670.7019,6041.97225,3548.84878,1330.74839,1231.142035,2987.41298,1372.07287,0,0,0,293.5945,730.36282,64.84186882,2778.24039,959.15572,115.38133
90,8099,1978.32009,2919.69035,2006.19816,9529,8328.8279,1485,356.32998,4473.068978,6676.05545,11093.21107,2135.890437,340.24535,945.32628,716.1932,282.53324,304.225731,653.1683844,1343.813705,2779.10169,2582.108964,1554.53873,3206.36103,721.2876108,4114.169531,1152.101058,3177.30641,1632.81506,5946.99102,3636.97852,1424.89596,1231.922216,2893.54394,1365.78139,0,0,0,310.81177,760.49493,66.82932794,2759.45505,921.99206,113.45603
91,7927,1929.4931,2767.15217,2009.14181,9330,7924.32184,1497,335.30729,4516.453929,6740.807489,11200.80574,2156.606751,313.43738,947.24679,703.74483,285.91725,291.1869794,625.1743672,1286.219453,2846.14482,2577.095604,1523.17836,3077.87745,712.99508,4066.869567,1138.855533,3090.4396,1594.77859,5864.12031,3552.12252,1409.60547,1229.530346,2863.19385,1353.22646,0,0,0,317.04163,740.29237,67.47751537,2727.45098,894.13588,110.02626
92,7807,1880.1355,2654.36546,1974.57408,9003,7569.09223,1482,320.15356,4511.961688,6734.10282,11189.66499,2154.461706,292.45287,943.80796,683.74618,288.75814,276.0902981,592.7620039,1219.534998,2917.18676,2555.894625,1497.63042,2992.07592,708.0325707,4038.563793,1130.928997,3009.17913,1566.35847,5794.26208,3446.7587,1396.8747,1219.415375,2835.47962,1347.06567,0,0,0,314.98699,720.98883,67.41039961,2696.58085,871.42476,108.54283
93,7740,1839.60067,2599.97878,1949.89581,8671,7300.42881,1455,309.27476,4499.830895,6715.997611,11159.58062,2148.669252,278.73512,932.62674,668.01361,295.20238,268.5951796,576.6700894,1186.427861,2982.87894,2549.224491,1478.95642,2926.64678,705.7821162,4025.727372,1127.334382,2950.05113,1538.50696,5744.43406,3356.15529,1372.89664,1216.233059,2801.7298,1353.72119,0,0,0,316.55819,708.80669,67.22916101,2662.85604,853.88078,107.68013
94,7549,1800.01263,2600.25036,1922.98965,8266,7161.92694,1397,306.72844,4491.121519,6702.998868,11137.98137,2144.510525,271.41815,927.45844,657.06627,300.07994,278.5356846,598.0122144,1230.336661,3036.5837,2539.398598,1466.7132,2878.35087,703.1876515,4010.928743,1123.190285,2917.17667,1514.35634,5714.28425,3303.62033,1362.55107,1211.545132,2799.11546,1366.42548,0,0,0,316.1077,707.20059,67.09903967,2629.17089,844.26416,107.33294
95,7235,1765.69953,2649.44682,1882.73624,7769,7109.09477,1327,307.09072,4485.737795,6694.96366,11124.62973,2141.939797,269.29711,928.15224,651.20887,302.55528,269.1841727,577.9346494,1189.029538,3100.06032,2551.978612,1461.25115,2861.25931,701.0672949,3998.834391,1119.803474,2901.67557,1505.17891,5708.21249,3285.05552,1360.35979,1217.547048,2786.8829,1383.56367,0,0,0,313.62455,706.99856,67.01860482,2596.9765,837.62858,107.03836
96,6972,1779.67239,2746.54217,1868.46156,7304,7230.11015,1249,318.30075,4526.601519,6755.952766,11225.97177,2161.452225,282.41243,926.87525,663.39767,307.56863,266.3073298,571.7581078,1176.322062,3170.5799,2589.331356,1484.05776,2881.00678,708.7994013,4042.937736,1132.153843,2894.73041,1538.67654,5804.34868,3318.11132,1379.93589,1235.368014,2853.46805,1405.80785,0,0,0,312.61371,715.03918,67.62912416,2576.12152,847.63163,108.71116
97,6760,1822.11119,2730.01594,1891.58735,7004,7421.37369,1219,336.29063,4541.549537,6778.262684,11263.04285,2168.589904,294.53626,846.08286,685.17949,316.92687,276.1130052,592.8107557,1219.635299,2948.87104,2557.336235,1505.99869,2864.14435,718.307854,4097.173225,1147.341541,2874.79446,1560.55275,6133.21363,3444.71772,1385.68558,1220.103165,2798.27628,1459.71475,0,0,0,291.53986,725.60511,67.85245316,2727.53028,931.45411,118.27455
98,6630,1879.55286,2983.62261,2035.84636,6857,7792.85083,1171,349.51909,4667.725796,6966.58075,11575.95997,2228.839067,306.29612,904.47258,700.78792,343.96759,284.468197,610.7492356,1256.541517,3070.0152,2717.448118,1563.47381,2930.89624,727.044472,4147.006228,1161.2964,3035.69416,1653.35456,6266.34135,3584.05986,1428.96826,1296.492422,3049.13523,1515.19918,0,0,0,311.96545,746.17132,69.73757378,2745.15789,955.2362,118.81111
99,6552,1922.40783,3112.62374,2088.82197,6800,8022.43154,1140,344.02275,4811.310358,7180.880709,11932.04969,2297.400696,311.49205,957.2013,694.81767,350.41182,287.058348,616.3102535,1267.982629,3123.43175,2786.394345,1598.20416,2969.96416,731.9807117,4175.162163,1169.180976,3155.41451,1736.43028,6407.83973,3627.95737,1419.81529,1329.386615,3101.49747,1515.78725,0,0,0,313.6685,744.51471,71.88278098,2765.89393,942.4398,118.29559
100,6520,1937.91011,3228.39785,2128.2689,6779,8170.64365,1118,331.9743,4921.211817,7344.908636,12204.6053,2349.878642,314.62968,994.81727,682.88845,360.06251,292.8304828,628.7029461,1293.479071,3151.15324,2849.315933,1596.07087,2999.10627,735.6047061,4195.833151,1174.969523,3218.38118,1779.0854,6424.68006,3644.38322,1394.57676,1359.406457,3171.27794,1506.37805,0,0,0,315.83302,738.00948,73.52474999,2754.22941,932.53612,116.96997
101,6562,1933.16579,3254.74124,2160.3567,6890,8051.76372,1117,320.37093,5050.638853,7538.078489,12525.58436,2411.680053,308.58032,967.87977,668.69076,363.15407,287.157697,616.5235543,1268.421469,3187.24161,2835.279964,1557.5274,2999.2625,733.9797256,4186.564386,1172.373968,3208.32952,1741.67738,6140.74833,3649.59181,1372.06279,1352.709906,3212.38666,1445.79696,0,0,0,318.22827,736.10034,75.45843846,2689.7217,919.30912,113.69801
102,6773,1851.89846,3106.33713,2133.25899,7256,7752.48886,1124,314.3053,4951.116562,7389.541469,12278.76907,2364.158158,298.92895,920.02775,655.30566,350.61027,272.1518482,584.306207,1202.138235,3076.21156,2783.640224,1484.22265,2841.83471,707.3257856,4034.532344,1129.80006,3033.34076,1660.90599,5804.10669,3469.56875,1343.93486,1328.072626,3024.42266,1379.26979,0,0,0,314.40465,713.26135,73.9715381,2625.65012,901.09165,110.45761
